fundamental_value,benchmark_val,baseline_price,treatment_price
110.62623124831381,110.64591749554056,110.52563636679609,110.66340846544153
110.85358356510258,111.51674890702405,112.7816285548552,112.92823755372952
111.06817464501214,110.59766886868334,111.91009330574121,112.04560863054907
111.05242368094066,111.32597946895848,114.84035023704176,114.90700751596658
110.473403619672,110.65289534586357,114.6458653120303,114.68266623285552
110.70874392339985,111.46544915644574,113.4081559988743,113.50886017042693
111.23095423682787,110.06510802934677,113.10015606051894,112.82142149485882
109.29927385946378,108.50193910729611,112.1684189222157,111.9709502953176
108.70656014566433,107.9931561177793,112.13733052273238,111.59831136925202
108.42434769620677,108.15288382938017,112.50995233948767,112.18606491801282
108.6970200801246,110.63626137968467,111.24777088945349,105.62019034996375
109.99638368316084,109.59724149598003,111.22439714849308,111.08375744774501
109.14530648745742,107.57870513738428,110.69040583745962,112.02866715944538
108.59772545442019,110.31309042561516,113.11911797357175,110.50062738345272
108.03714702531879,105.31637165590904,113.74529697390626,109.48134820205266
107.16930203597911,109.884978941654,108.2301366233269,109.06359885075979
106.79253008670553,106.74792012498907,107.18287860099737,107.9680246482334
107.61348910196087,106.51960922963434,107.13827046374674,106.9334681428403
106.48005049612598,105.7697113677437,106.1860895952984,106.08027197520593
106.93121660308076,109.85295234817698,106.45464716267684,107.8413009980224
105.12149431590079,104.72870285860289,106.83015320262332,107.26519046137254
104.52783399987963,102.9406699902032,106.64924110017604,107.25038493424805
104.17878367283879,104.06998928634,107.12235621722004,106.33805878563945
105.93302912472102,107.74795190015017,106.11773796228593,106.5372337636942
105.63704035254521,105.42045941867603,110.94632546006433,106.31345429824209
103.33195148022789,102.1970890990429,111.30117436454887,106.7407926038972
101.28190291565737,101.40489764624941,110.89669978606601,105.85482177188314
101.3113089011293,100.4221266778894,109.98187444911439,105.05088536976866
101.92994374710216,101.43034917297575,108.8108067167914,102.02145665540533
102.30824948963311,103.11939046725307,108.13085391492658,103.70274104208426
102.47470738780112,101.94842684694198,107.04226330238573,103.20661108711887
103.66749428250385,103.78177633253148,106.7322809146014,103.69873913976812
103.10446470622946,103.15195222916047,105.8958968263322,104.89572711948136
104.02609699056784,108.68177830299632,105.18412205724779,104.30767484448198
102.33703709904447,101.91788507759537,104.45578455559846,103.56469950362603
101.41004740524299,101.09277342840984,103.62233156875438,102.7572212505864
99.58900422370512,96.02186682087071,101.14734952347645,102.98347332971672
99.31069866953406,100.22087238728348,100.51439506913019,102.30656957229627
99.2598038422888,99.29707818812523,100.03594525954699,100.86264758303498
99.36815686609694,99.55610783116308,100.51503068587476,100.28721530437359
99.42469688482916,98.78903130038367,102.51615525171337,102.34251797083763
98.5018184175347,97.88646918175328,100.3870599349974,101.60726322724784
98.30969025285054,98.58469815783909,99.49801122297264,100.77248045412139
96.84368017385599,95.86256451743526,98.503499447172,96.17900609670106
98.16801247187689,98.99354160313428,98.0139131676335,98.4116442285404
97.86550743496426,97.05847455471552,99.2071304794998,98.99213036656762
97.38335490070001,96.61284352354477,98.26365340178596,98.03347840126891
98.93812998102491,100.29581125119394,100.50487894773012,98.58295091518617
97.71179121598777,96.2895231105492,102.86116075652882,99.03358236654513
96.61329572089996,95.84633890917664,101.91344582443426,98.05835370152327
95.55520710804987,95.35929483527045,101.50266757040345,97.72679879642467
95.4856000732287,94.51358038139946,100.87837393523516,97.04151640864846
95.89384207041675,98.630617324628,100.24141499545934,98.30559395731211
96.60094487850134,93.95147143845458,98.08459378439711,97.91898713766246
99.11278813017064,98.99194801574717,98.62510001930715,100.06675597298741
96.9033559238923,95.58801707209884,99.12742016056569,100.51698594184107
97.49016557760378,98.3863703608483,98.57574707517001,95.89745273845706
96.94368096920327,96.95810829848749,97.85827722243259,96.17708158161248
96.37203342536492,95.91290413433565,95.8041769781424,98.06318277637439
95.77180480410091,95.16616905364573,97.83293309053457,97.86234001513735
94.90065730099617,95.82847177876961,98.38666522253097,97.00837598742714
96.50799746409527,96.46109389857853,97.41198458649787,97.12156197077735
97.31944873644939,97.73343071021688,96.04565190850708,96.78481353380579
97.33715857366386,97.6440041976171,97.1458263490212,97.2329760108588
98.65618932730202,98.53706685007376,99.55822015643339,99.50358516060557
97.17035557121872,97.21256189449605,99.00927647444499,99.04236122584595
95.88107580213591,95.23126224803363,98.35623817155317,98.4340372920906
93.81070285914703,92.70697562933064,97.43904782151407,97.70650872601257
93.15220861548505,93.50306721501653,96.9884835603714,97.17867586580667
93.29829117869917,93.12522533056918,94.34662679505233,96.63967536740881
93.38963624688462,93.48779427263494,93.7634056663735,95.25546569799968
93.52453396612707,93.9416347297808,93.157734016751,94.57709837758892
92.20950615895093,92.13163540806563,91.29454842709167,92.1384839010897
92.94842564321266,93.43468138669618,93.16509704121813,91.55112691069037
93.16676426862767,93.3311032412372,94.19053543714313,94.20021819093843
93.84754410101472,95.64688108708495,93.7895195311812,93.59383238456557
92.08333410751692,92.86140853581279,94.1685505276035,93.11640456795227
92.36599405120944,91.0232856289058,93.28128659517137,92.93658800174437
91.27082893901442,90.55124911726978,92.52870717651044,92.25134435301696
90.9043628548448,90.18342963235168,92.87961198492835,91.59368276734901
91.38685458733569,92.43923193036477,92.53675428351812,93.76923883167578
91.46556670428195,91.43262727397683,93.13068208980707,93.47093550891294
90.68547323331771,90.55576773431527,92.27673379813369,92.88471036221308
90.6866278083783,90.66228015080728,91.60675374476729,92.28814143909776
89.3038464135654,89.13858086227462,88.33340499128798,88.3740398861175
90.33249338561042,91.48911079855269,91.44026940127516,91.38099192699667
90.14273816997908,89.07262344617624,91.02445179235336,90.93569753831096
91.1521322036421,91.68844150748518,91.30837078927439,90.89292398107769
90.66891510120203,90.13103253459963,92.04427303950204,91.96079083772646
90.19092536939235,89.96621724266228,91.40178667602291,91.56814318531977
89.4998499264777,91.7579449124967,92.02018698482345,92.12544234021588
